label,predicted_label,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,Q1_Mean,Q1_Std,Q1_Max,Q1_Min,Q2_Mean,Q2_Std,Q2_Max,Q2_Min,Q3_Mean,Q3_Std,Q3_Max,Q3_Min,Q4_Mean,Q4_Std,Q4_Max,Q4_Min,MF1,MF2,MF3,MF4,MF5,MF6,MF7,MF8,MF9,MF10,MF11,MF12,MF13,MF14,MF15,MF16,MF17,MF18,MF19,MF20,MF21,MF22,MF23,MF24,CL1,CL2,CL3,CL4,CL5,CL6,CL7,CL8,CL9,CL10,CL11,CL12,CL13,CL14,CL15,CL16,CL17,CL18,CL19,CL20,CL21,CL22,CL23,CL24,CL25,CL26,CL27,CL28,CL29,CL30,CL31,CL32,CL33,CL34,CL35,CL36,CL37,CL38,CL39,CL40,CL41,CL42,CL43,CL44,CL45,CL46,CL47,CL48,CL49,CL50,year,age_20s,age_30s,age_40s,age_50s,gender_female,gender_male,"kinmu_ICU/CCU/HCU/NICU;day service, work facility",kinmu_company healthcare,kinmu_company nurse,kinmu_dermatology,kinmu_dialysis room,kinmu_emergency care,kinmu_emergency care;ICU/CCU/HCU/NICU,kinmu_home nursing,kinmu_home nursing station,kinmu_internal medicine,kinmu_medical call center,kinmu_obstetrics,kinmu_obstetrics and gynecology,kinmu_operating room,kinmu_pediatrics,kinmu_psychiatry,kinmu_rehabilitation,kinmu_surgery,kinmu_surgery;internal medicine,kinmu_surgery;internal medicine;orthopedics,kinmu_terminal care (end-of-life);surgery;internal medicine,kinmu_theme park first aid station,non-active,active,sleep,bath,alone,eat,travel,shopping,slowlife,sports,hobby,movie,family,friend,cry,sing,gap_1,gap_2,gap_3,gap_4
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,10.0,623.0,821.0,1611.0,1688.0,511.0,10.0,0.0,19.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.166666666667,644.631186545196,1611.0,0.0,371.333333333333,675.809933832484,1688.0,0.0,27.8333333333333,68.1774645074651,167.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,9.0,8.0,5.0,891.0,666.0,2349.0,2387.0,0.0,0.0,0.0,0.0,912.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,3.09838667696593,6.0,0.0,654.666666666667,914.754320386992,2349.0,5.0,549.833333333333,971.144977161838,2387.0,0.0,6.66666666666667,16.3299316185545,40.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,701.0,1748.0,431.0,492.0,397.0,88.0,462.0,0.0,966.0,145.0,720.0,847.0,1481.0,0.0,16.0,0.0,0.0,0.0,3.0,7.348469228349529,18.0,0.0,642.833333333333,576.311518769725,1748.0,88.0,523.333333333333,389.914691524527,966.0,0.0,249.5,603.343268794805,1481.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,729.0,1126.0,914.0,903.0,1054.0,44.0,1229.0,0.0,0.0,0.0,0.0,2.16666666666667,5.30722777603022,13.0,0.0,5.83333333333333,14.2886901662352,35.0,0.0,787.666666666667,409.518090768487,1126.0,0.0,212.166666666667,498.45538081825,1229.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,737.0,938.0,587.0,2100.0,2376.0,0.0,0.0,0.0,0.0,658.0,865.0,412.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.5,896.342066400992,2376.0,111.0,253.833333333333,398.647923193721,865.0,0.0,70.1666666666667,167.502139289821,412.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1298.0,1590.0,926.0,508.0,474.0,1014.0,943.0,0.0,643.0,534.0,2016.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,721.5,664.096303257291,1590.0,0.0,601.333333333333,366.364663507095,1014.0,0.0,340.333333333333,820.931341018643,2016.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.0,1157.0,1817.0,1324.0,945.0,93.0,650.0,651.0,2336.0,59.0,1265.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,758.111073656097,1817.0,0.0,789.0,833.453777962521,2336.0,59.0,220.5,512.224072062218,1265.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.0,829.0,214.0,591.0,1024.0,1180.0,621.0,177.0,581.0,901.0,1997.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.5,501.405524500878,1249.0,0.0,747.333333333333,362.288651032111,1180.0,177.0,334.833333333333,814.306187294845,1997.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1252.0,420.0,1805.0,457.0,818.0,849.0,166.0,274.0,1263.0,860.0,1345.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.666666666667,724.368322517396,1805.0,0.0,705.0,411.138905967314,1263.0,166.0,225.166666666667,548.609302388017,1345.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,669.0,846.0,1184.0,1584.0,1961.0,1204.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66666666666667,11.4309521329882,28.0,0.0,1040.66666666667,695.957948921245,1961.0,0.0,202.333333333333,490.730747627114,1204.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,673.0,1437.0,1695.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.333333333333,709.687442939965,1695.0,0.0,143.5,351.501778089386,861.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,338.0,101.0,884.0,2130.0,1911.0,2724.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.166666666667,395.567651188348,1002.0,0.0,1295.16666666667,1126.10806171818,2724.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,1339.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1696.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,298.666666666667,540.910220523394,1339.0,0.0,6.83333333333333,16.7381799090184,41.0,0.0,286.333333333333,690.648873644681,1696.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1735.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,2.0,4.89897948556636,12.0,0.0,290.833333333333,707.505594795311,1735.0,0.0,5.83333333333333,14.2886901662352,35.0,0.0,335.166666666667,820.987312122829,2011.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,1223.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.333333333333,497.854865062768,1223.0,0.0,19.5,47.765049984272,117.0,0.0,318.833333333333,780.97897965737,1913.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,1001.0,1640.0,1040.0,1158.0,0.0,0.0,0.0,1760.0,0.0,892.0,149.0,0.0,1082.0,1243.0,4.0,9.79795897113271,24.0,0.0,448.666666666667,705.039478800065,1640.0,0.0,659.666666666667,762.784810196602,1760.0,0.0,561.0,573.639608116455,1243.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,450.0,1253.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1841.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,285.166666666667,506.883188384332,1253.0,0.0,7.0,17.1464281994822,42.0,0.0,310.0,750.072263185355,1841.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,2143.0,0.0,0.0,0.0,4.33333333333333,10.6144555520604,26.0,0.0,301.666666666667,738.929405739592,1810.0,0.0,11.0,26.944387170615,66.0,0.0,357.166666666667,874.876086464059,2143.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,798.0,0.0,0.0,635.0,0.5,1.22474487139159,3.0,0.0,291.0,712.801515149905,1746.0,0.0,18.1666666666667,44.4990636605611,109.0,0.0,238.833333333333,373.572170626596,798.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666666666667,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,231.0,206.0,383.0,0.0,227.0,0.0,0.0,670.0,0.0,136.0,25.0,0.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,141.166666666667,157.255736514337,383.0,0.0,172.166666666667,261.180716490836,670.0,0.0,16.6666666666667,18.8856206322871,40.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,267.0,0.0,0.0,0.0,391.0,535.0,85.0,102.0,0.0,162.0,411.0,0.0,248.0,88.0,0.0,23.0,0.0,0.0,0.0,0.0,47.5,107.773373334975,267.0,0.0,212.5,205.932756015161,535.0,0.0,128.333333333333,167.261073375327,411.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,144.0,160.0,562.0,158.0,33.0,8.0,0.0,29.0,8.0,26.0,61.0,410.0,12.0,0.0,64.0,0.0,0.0,0.0,0.0,146.333333333333,216.260645210049,562.0,0.0,39.33333333333329,59.56397121303,158.0,0.0,95.5,156.214916061175,410.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,16.0,19.0,0.0,28.0,2963.0,1619.0,1331.0,0.0,0.0,0.0,2040.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6666666666667,16.3421744779165,41.0,0.0,990.166666666667,1207.50112491321,2963.0,0.0,347.0,829.567357120566,2040.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,342.0,0.0,0.0,13.0,201.0,0.0,0.0,89.0,72.0,162.0,368.0,126.0,40.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,61.5,137.575797290076,342.0,0.0,87.3333333333333,82.4467504918579,201.0,0.0,91.1666666666667,143.666860015338,368.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,260.0,196.0,241.0,111.0,102.0,0.0,0.0,44.0,40.0,0.0,33.0,283.0,209.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,137.666666666667,112.275850772402,260.0,0.0,31.0,40.4326600658428,102.0,0.0,130.333333333333,133.407146235375,283.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,40.0,216.0,0.0,0.0,582.0,0.0,427.0,0.0,0.0,0.0,96.0,694.0,21.0,9.0,0.0,8.0,0.0,4.83333333333333,11.839200423452,29.0,0.0,139.666666666667,232.352892529158,582.0,0.0,87.1666666666667,170.85481165793,427.0,0.0,122.0,280.327665420308,694.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,273.0,0.0,0.0,0.0,854.0,0.0,4.0,0.0,0.0,284.0,243.0,69.0,378.0,10.0,1.0,8.0,0.0,0.0,0.0,0.0,47.83333333333329,110.450743169372,273.0,0.0,190.333333333333,344.275277454927,854.0,0.0,118.166666666667,156.894125660162,378.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,2.0,16.0,30.0,0.0,0.0,0.0,0.0,0.0,19.0,248.0,91.0,0.0,0.0,312.0,0.0,0.0,29.0,0.0,166.0,119.0,236.0,272.0,27.0,23.0,0.0,7.66666666666667,12.675435561221,30.0,0.0,59.6666666666667,98.7778652668029,248.0,0.0,84.5,128.762960512719,312.0,0.0,112.833333333333,117.226987791492,272.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,2.0,0.0,0.0,0.0,0.0,1264.0,4441.0,11.0,134.0,8.0,597.0,586.0,245.0,845.0,167.0,1043.0,229.0,243.0,235.0,0.0,0.0,53.0,0.0,0.0,0.0,950.833333333333,1783.01277804357,4441.0,0.0,263.5,268.841031094586,597.0,8.0,460.333333333333,380.798459380637,1043.0,167.0,8.83333333333333,21.6371593945847,53.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
